"Date","Price","Open","High","Low","Vol.","Change %"
"01/25/2021","0.26760","0.27340","0.27790","0.26760","63.85M","-2.05%"
"01/24/2021","0.27320","0.27160","0.27510","0.27130","45.20M","0.59%"
"01/23/2021","0.27160","0.27230","0.27850","0.27160","66.56M","-0.33%"
"01/22/2021","0.27250","0.26840","0.27520","0.25870","155.23M","1.76%"
"01/21/2021","0.26780","0.29520","0.29740","0.26780","152.48M","-9.25%"
"01/20/2021","0.29510","0.29450","0.29510","0.28680","123.80M","0.37%"
"01/19/2021","0.29400","0.28550","0.31300","0.28550","149.06M","2.98%"
"01/18/2021","0.28550","0.27730","0.28550","0.27440","63.58M","2.92%"
"01/17/2021","0.27740","0.27920","0.28230","0.27340","56.80M","-0.72%"
"01/16/2021","0.27940","0.28010","0.29130","0.27890","83.16M","-0.29%"
"01/15/2021","0.28020","0.29660","0.29660","0.27870","110.33M","-5.53%"
"01/14/2021","0.29660","0.30570","0.30800","0.29500","105.98M","-2.98%"
"01/13/2021","0.30570","0.29240","0.30570","0.29240","91.53M","4.55%"
"01/12/2021","0.29240","0.28700","0.29750","0.28700","147.25M","1.70%"
"01/11/2021","0.28750","0.31510","0.31510","0.27260","300.20M","-8.76%"
"01/10/2021","0.31510","0.32460","0.35660","0.31510","256.99M","-2.93%"
"01/09/2021","0.32460","0.32170","0.32630","0.31710","185.68M","1.15%"
"01/08/2021","0.32090","0.32400","0.32400","0.30620","351.77M","-0.68%"
"01/07/2021","0.32310","0.24910","0.34670","0.24910","573.87M","30.02%"
"01/06/2021","0.24850","0.22610","0.24950","0.22570","250.65M","10.05%"
"01/05/2021","0.22580","0.23590","0.23600","0.22490","167.06M","-4.24%"
"01/04/2021","0.23580","0.22520","0.23580","0.22520","227.94M","4.89%"
"01/03/2021","0.22480","0.22100","0.22890","0.22100","157.44M","1.86%"
"01/02/2021","0.22070","0.23750","0.23750","0.21940","137.57M","-7.00%"
"01/01/2021","0.23730","0.21920","0.24390","0.21920","193.78M","8.16%"
"12/31/2020","0.21940","0.21130","0.21990","0.21130","195.19M","3.78%"
"12/30/2020","0.21140","0.22140","0.22140","0.20170","473.14M","-4.47%"
"12/29/2020","0.22130","0.24810","0.24810","0.19830","716.62M","-10.77%"
"12/28/2020","0.24800","0.28370","0.30020","0.24800","231.05M","-12.65%"
"12/27/2020","0.28390","0.29490","0.29590","0.28390","255.22M","-3.70%"
"12/26/2020","0.29480","0.31770","0.31780","0.29480","267.09M","-7.35%"
"12/25/2020","0.31820","0.34220","0.37000","0.29440","590.54M","-6.22%"
"12/24/2020","0.33930","0.25780","0.33930","0.25750","624.99M","30.45%"
"12/23/2020","0.26010","0.44610","0.44610","0.26010","713.16M","-41.85%"
"12/22/2020","0.44730","0.51480","0.51480","0.41550","203.99M","-13.06%"
"12/21/2020","0.51450","0.55520","0.56310","0.51450","97.29M","-7.50%"
"12/20/2020","0.55620","0.57680","0.58150","0.55620","55.66M","-3.60%"
"12/19/2020","0.57700","0.58370","0.59440","0.56980","54.22M","-1.23%"
"12/18/2020","0.58420","0.57790","0.59180","0.55860","105.14M","1.21%"
"12/17/2020","0.57720","0.57000","0.59710","0.56080","198.91M","1.05%"
"12/16/2020","0.57120","0.46770","0.57120","0.45150","132.73M","22.10%"
"12/15/2020","0.46780","0.49850","0.50610","0.46780","53.96M","-5.93%"
"12/14/2020","0.49730","0.51350","0.51350","0.49500","41.28M","-3.23%"
"12/13/2020","0.51390","0.50640","0.52000","0.50030","74.78M","1.66%"
"12/12/2020","0.50550","0.53980","0.53980","0.49500","105.20M","-9.08%"
"12/11/2020","0.55600","0.57300","0.57300","0.54230","125.83M","-2.76%"
"12/10/2020","0.57180","0.58280","0.58280","0.56670","90.44M","-1.90%"
"12/09/2020","0.58290","0.55800","0.58290","0.54800","155.28M","4.29%"
"12/08/2020","0.55890","0.60810","0.60990","0.55890","79.87M","-8.09%"
"12/07/2020","0.60810","0.62270","0.62270","0.59950","75.44M","-2.12%"
"12/06/2020","0.62130","0.58550","0.62130","0.58550","110.82M","6.10%"
"12/05/2020","0.58560","0.55290","0.59140","0.55290","83.63M","5.70%"
"12/04/2020","0.55400","0.62930","0.62930","0.55400","105.04M","-12.11%"
"12/03/2020","0.63030","0.62910","0.63040","0.61960","59.94M","-0.05%"
"12/02/2020","0.63060","0.61100","0.63060","0.60830","100.78M","3.26%"
"12/01/2020","0.61070","0.66390","0.67290","0.61070","181.15M","-8.01%"
"11/30/2020","0.66390","0.60630","0.66390","0.60630","202.83M","9.72%"
"11/29/2020","0.60510","0.62570","0.62570","0.60070","176.75M","-3.38%"
"11/28/2020","0.62630","0.56260","0.63450","0.54770","224.35M","11.42%"
"11/27/2020","0.56210","0.53530","0.56210","0.53250","216.55M","4.81%"
"11/26/2020","0.53630","0.62970","0.62970","0.47130","404.13M","-14.95%"
"11/25/2020","0.63060","0.69000","0.69050","0.63060","197.11M","-8.29%"
"11/24/2020","0.68760","0.59730","0.69160","0.59730","304.52M","11.99%"
"11/23/2020","0.61400","0.44640","0.61400","0.44140","205.75M","37.79%"
"11/22/2020","0.44560","0.46050","0.46620","0.42620","295.00M","-3.24%"
"11/21/2020","0.46050","0.32900","0.46050","0.32900","199.06M","39.71%"
"11/20/2020","0.32960","0.30330","0.32960","0.30120","63.76M","8.71%"
"11/19/2020","0.30320","0.29070","0.30320","0.28420","44.85M","4.30%"
"11/18/2020","0.29070","0.30100","0.30160","0.28850","63.64M","-3.39%"
"11/17/2020","0.30090","0.28660","0.30090","0.28660","48.81M","5.10%"
"11/16/2020","0.28630","0.26750","0.28630","0.26680","33.76M","7.03%"
"11/15/2020","0.26750","0.26750","0.27390","0.26570","22.91M","0.30%"
"11/14/2020","0.26670","0.26440","0.26980","0.26300","34.47M","0.98%"
"11/13/2020","0.26410","0.25350","0.26410","0.25350","18.89M","4.22%"
"11/12/2020","0.25340","0.25480","0.25640","0.25140","14.45M","-0.55%"
"11/11/2020","0.25480","0.25230","0.25810","0.25170","18.17M","0.95%"
"11/10/2020","0.25240","0.25030","0.26360","0.24940","36.68M","0.92%"
"11/09/2020","0.25010","0.25360","0.25470","0.24920","12.82M","-1.38%"
"11/08/2020","0.25360","0.24880","0.25440","0.24880","7.21M","1.89%"
"11/07/2020","0.24890","0.25830","0.26460","0.24750","24.55M","-3.64%"
"11/06/2020","0.25830","0.24480","0.25870","0.24480","21.34M","5.64%"
"11/05/2020","0.24450","0.23570","0.24580","0.23570","18.42M","3.65%"
"11/04/2020","0.23590","0.23810","0.23810","0.23400","10.22M","-0.92%"
"11/03/2020","0.23810","0.23270","0.23810","0.22740","22.74M","2.19%"
"11/02/2020","0.23300","0.23800","0.23850","0.23270","9.60M","-2.02%"
"11/01/2020","0.23780","0.23790","0.23910","0.23580","4.44M","0.00%"
"10/31/2020","0.23780","0.23770","0.24060","0.23690","9.12M","0.04%"
"10/30/2020","0.23770","0.24120","0.24120","0.23260","11.60M","-1.45%"
"10/29/2020","0.24120","0.24460","0.24500","0.24120","8.45M","-1.47%"
"10/28/2020","0.24480","0.25210","0.25210","0.24480","13.82M","-2.82%"
"10/27/2020","0.25190","0.24740","0.25230","0.24740","10.49M","1.82%"
"10/26/2020","0.24740","0.25250","0.25530","0.24740","11.91M","-1.98%"
"10/25/2020","0.25240","0.25560","0.25560","0.25110","6.84M","-1.33%"
"10/24/2020","0.25580","0.25430","0.25620","0.25380","8.29M","0.59%"
"10/23/2020","0.25430","0.25620","0.25700","0.25270","12.29M","-0.74%"
"10/22/2020","0.25620","0.25040","0.26100","0.25040","26.26M","2.19%"
"10/21/2020","0.25070","0.24310","0.25180","0.24310","21.25M","3.13%"
"10/20/2020","0.24310","0.24550","0.24580","0.24310","11.73M","-0.94%"
"10/19/2020","0.24540","0.24220","0.24760","0.24100","13.05M","1.32%"
"10/18/2020","0.24220","0.24050","0.24270","0.24050","4.84M","0.75%"
"10/17/2020","0.24040","0.24020","0.24190","0.23950","5.42M","0.17%"
"10/16/2020","0.24000","0.24560","0.24660","0.23830","19.77M","-2.36%"
"10/15/2020","0.24580","0.24890","0.24890","0.24520","16.51M","-1.32%"
"10/14/2020","0.24910","0.25640","0.25650","0.24830","28.89M","-2.85%"
"10/13/2020","0.25640","0.25600","0.25850","0.25520","22.88M","0.16%"
"10/12/2020","0.25600","0.25550","0.25800","0.25250","25.98M","0.20%"
"10/11/2020","0.25550","0.25410","0.25670","0.25410","12.07M","0.55%"
"10/10/2020","0.25410","0.25280","0.25740","0.25280","18.41M","0.47%"
"10/09/2020","0.25290","0.25120","0.25290","0.25070","21.32M","0.72%"
"10/08/2020","0.25110","0.24880","0.25130","0.24440","19.05M","0.92%"
"10/07/2020","0.24880","0.24560","0.24880","0.24410","18.06M","1.30%"
"10/06/2020","0.24560","0.25050","0.25620","0.24530","51.03M","-1.84%"
"10/05/2020","0.25020","0.24790","0.25230","0.24780","30.06M","0.97%"
"10/04/2020","0.24780","0.23280","0.24850","0.23280","23.25M","6.44%"
"10/03/2020","0.23280","0.23390","0.23420","0.23280","9.68M","-0.47%"
"10/02/2020","0.23390","0.23810","0.23810","0.22960","28.73M","-1.85%"
"10/01/2020","0.23830","0.24180","0.24350","0.23700","22.29M","-1.45%"
"09/30/2020","0.24180","0.24290","0.24290","0.24010","16.86M","-0.45%"
"09/29/2020","0.24290","0.24090","0.24460","0.24020","22.01M","0.79%"
"09/28/2020","0.24100","0.24350","0.24600","0.24100","16.29M","-0.90%"
"09/27/2020","0.24320","0.24160","0.24380","0.23950","16.58M","0.70%"
"09/26/2020","0.24150","0.24180","0.24380","0.24060","16.89M","0.00%"
"09/25/2020","0.24150","0.23270","0.24180","0.23070","25.95M","3.78%"
"09/24/2020","0.23270","0.22160","0.23270","0.22160","27.68M","5.10%"
"09/23/2020","0.22140","0.23300","0.23300","0.22140","22.29M","-5.02%"
"09/22/2020","0.23310","0.23100","0.23420","0.23030","18.75M","1.04%"
"09/21/2020","0.23070","0.24610","0.24700","0.23070","40.56M","-6.41%"
"09/20/2020","0.24650","0.25080","0.25080","0.24650","17.71M","-1.91%"
"09/19/2020","0.25130","0.25060","0.25260","0.24920","18.65M","0.24%"
"09/18/2020","0.25070","0.25210","0.25400","0.24870","19.68M","-0.56%"
"09/17/2020","0.25210","0.24680","0.25230","0.24680","32.51M","2.15%"
"09/16/2020","0.24680","0.24340","0.24680","0.24090","27.70M","1.40%"
"09/15/2020","0.24340","0.24560","0.24800","0.24310","21.93M","-0.90%"
"09/14/2020","0.24560","0.24200","0.24610","0.24200","17.85M","1.49%"
"09/13/2020","0.24200","0.24760","0.25300","0.24010","24.77M","-2.22%"
"09/12/2020","0.24750","0.24250","0.24760","0.24180","13.63M","2.06%"
"09/11/2020","0.24250","0.24310","0.24360","0.23810","17.21M","-0.33%"
"09/10/2020","0.24330","0.23880","0.24680","0.23880","25.80M","1.76%"
"09/09/2020","0.23910","0.23660","0.24110","0.23440","20.47M","1.10%"
"09/08/2020","0.23650","0.24240","0.24240","0.23430","39.67M","-2.27%"
"09/07/2020","0.24200","0.23980","0.24200","0.23060","45.49M","0.92%"
"09/06/2020","0.23980","0.23750","0.24000","0.23230","46.25M","1.05%"
"09/05/2020","0.23730","0.25410","0.25660","0.23730","80.15M","-6.57%"
"09/04/2020","0.25400","0.24390","0.25890","0.24390","70.60M","3.93%"
"09/03/2020","0.24440","0.27590","0.27590","0.24440","74.24M","-11.42%"
"09/02/2020","0.27590","0.29520","0.29820","0.27310","64.19M","-6.60%"
"09/01/2020","0.29540","0.28090","0.29730","0.27980","38.43M","5.09%"
"08/31/2020","0.28110","0.28310","0.28400","0.28000","13.64M","-0.71%"
"08/30/2020","0.28310","0.27390","0.28310","0.27390","14.28M","3.36%"
"08/29/2020","0.27390","0.27160","0.27560","0.26950","10.89M","0.88%"
"08/28/2020","0.27150","0.26460","0.27150","0.26460","15.56M","2.65%"
"08/27/2020","0.26450","0.27650","0.27710","0.26110","32.37M","-4.34%"
"08/26/2020","0.27650","0.27630","0.27900","0.27470","13.34M","0.04%"
"08/25/2020","0.27640","0.28860","0.28860","0.27360","20.15M","-4.26%"
"08/24/2020","0.28870","0.28470","0.28960","0.28340","11.76M","1.40%"
"08/23/2020","0.28470","0.28590","0.28640","0.28100","12.16M","-0.49%"
"08/22/2020","0.28610","0.27930","0.28610","0.27670","18.20M","2.40%"
"08/21/2020","0.27940","0.29210","0.29280","0.27940","27.01M","-4.35%"
"08/20/2020","0.29210","0.28980","0.29350","0.28710","16.07M","0.79%"
"08/19/2020","0.28980","0.30250","0.30250","0.28470","44.79M","-4.20%"
"08/18/2020","0.30250","0.31500","0.31880","0.30250","50.27M","-4.00%"
"08/17/2020","0.31510","0.30450","0.32320","0.29990","79.90M","3.55%"
"08/16/2020","0.30430","0.29890","0.30430","0.29690","46.40M","1.81%"
"08/15/2020","0.29890","0.30040","0.30130","0.29720","51.11M","-0.37%"
"08/14/2020","0.30000","0.29470","0.30320","0.29330","69.44M","1.97%"
"08/13/2020","0.29420","0.28230","0.29420","0.27620","49.44M","4.22%"
"08/12/2020","0.28230","0.28310","0.28590","0.27680","70.08M","-0.21%"
"08/11/2020","0.28290","0.29470","0.30210","0.28290","124.11M","-4.00%"
"08/10/2020","0.29470","0.28790","0.29620","0.28790","68.94M","2.36%"
"08/09/2020","0.28790","0.29530","0.29540","0.28440","42.14M","-2.47%"
"08/08/2020","0.29520","0.29440","0.29520","0.29190","33.36M","0.27%"
"08/07/2020","0.29440","0.30310","0.30650","0.28790","111.38M","-2.87%"
"08/06/2020","0.30310","0.30250","0.30640","0.30020","77.20M","0.23%"
"08/05/2020","0.30240","0.30140","0.30430","0.29350","82.26M","0.33%"
"08/04/2020","0.30140","0.31030","0.31750","0.29810","133.34M","-2.77%"
"08/03/2020","0.31000","0.28810","0.31600","0.28810","177.89M","7.68%"
"08/02/2020","0.28790","0.29080","0.30720","0.28080","407.09M","-1.07%"
"08/01/2020","0.29100","0.25930","0.29100","0.25930","151.66M","12.18%"
"07/31/2020","0.25940","0.24400","0.25940","0.24400","74.66M","6.22%"
"07/30/2020","0.24420","0.24320","0.24810","0.23980","73.31M","0.49%"
"07/29/2020","0.24300","0.23040","0.24450","0.23040","116.20M","5.47%"
"07/28/2020","0.23040","0.22430","0.23130","0.21910","109.52M","2.72%"
"07/27/2020","0.22430","0.21520","0.22430","0.21520","119.76M","4.23%"
"07/26/2020","0.21520","0.21460","0.22440","0.21460","60.12M","0.28%"
"07/25/2020","0.21460","0.20390","0.21700","0.20390","45.64M","5.14%"
"07/24/2020","0.20410","0.20850","0.20850","0.20350","30.45M","-2.11%"
"07/23/2020","0.20850","0.20360","0.20850","0.20260","47.56M","2.41%"
"07/22/2020","0.20360","0.19950","0.20360","0.19710","27.84M","2.06%"
"07/21/2020","0.19950","0.19460","0.19960","0.19460","24.04M","2.47%"
"07/20/2020","0.19470","0.19960","0.19960","0.19430","25.23M","-2.41%"
"07/19/2020","0.19950","0.19980","0.19980","0.19680","25.14M","-0.15%"
"07/18/2020","0.19980","0.19450","0.20060","0.19450","33.09M","2.72%"
"07/17/2020","0.19450","0.19450","0.19670","0.19220","28.40M","0.05%"
"07/16/2020","0.19440","0.19730","0.19730","0.19070","38.13M","-1.47%"
"07/15/2020","0.19730","0.19910","0.19910","0.19710","17.87M","-0.95%"
"07/14/2020","0.19920","0.19880","0.19930","0.19710","30.05M","0.20%"
"07/13/2020","0.19880","0.20130","0.20310","0.19880","61.21M","-1.14%"
"07/12/2020","0.20110","0.20110","0.20180","0.19900","32.57M","0.00%"
"07/11/2020","0.20110","0.19900","0.20250","0.19900","52.20M","1.06%"
"07/10/2020","0.19900","0.20260","0.20260","0.19590","61.52M","-1.78%"
"07/09/2020","0.20260","0.20540","0.20540","0.20050","121.50M","-1.36%"
"07/08/2020","0.20540","0.18500","0.20540","0.18500","101.61M","10.91%"
"07/07/2020","0.18520","0.18880","0.18880","0.18490","28.83M","-1.85%"
"07/06/2020","0.18870","0.17690","0.18870","0.17680","41.80M","6.61%"
"07/05/2020","0.17700","0.17800","0.17870","0.17490","22.15M","-0.62%"
"07/04/2020","0.17810","0.17620","0.17960","0.17600","20.75M","1.02%"
"07/03/2020","0.17630","0.17480","0.17860","0.17440","18.71M","0.86%"
"07/02/2020","0.17480","0.17650","0.17720","0.17230","31.20M","-0.96%"
"07/01/2020","0.17650","0.17530","0.17810","0.17380","14.92M","0.68%"
"06/30/2020","0.17530","0.17730","0.17770","0.17490","12.06M","-1.07%"
"06/29/2020","0.17720","0.17710","0.17930","0.17510","25.18M","0.17%"
"06/28/2020","0.17690","0.17510","0.17980","0.17320","26.67M","0.97%"
"06/27/2020","0.17520","0.18250","0.18350","0.16880","42.84M","-3.95%"
"06/26/2020","0.18240","0.18160","0.18680","0.17880","30.25M","0.44%"
"06/25/2020","0.18160","0.18350","0.18410","0.17890","21.61M","-1.09%"
"06/24/2020","0.18360","0.18880","0.19010","0.18180","35.75M","-2.75%"
"06/23/2020","0.18880","0.18930","0.19040","0.18830","10.26M","-0.26%"
"06/22/2020","0.18930","0.18600","0.19010","0.18580","17.86M","1.77%"
"06/21/2020","0.18600","0.18790","0.18840","0.18570","9.39M","-1.01%"
"06/20/2020","0.18790","0.18720","0.18890","0.18510","15.57M","0.37%"
"06/19/2020","0.18720","0.18970","0.19010","0.18670","27.63M","-1.32%"
"06/18/2020","0.18970","0.19320","0.19320","0.18830","17.13M","-1.81%"
"06/17/2020","0.19320","0.19230","0.19850","0.18880","29.65M","0.47%"
"06/16/2020","0.19230","0.19240","0.19390","0.19020","14.31M","-0.05%"
"06/15/2020","0.19240","0.19020","0.19330","0.18240","27.04M","1.16%"
"06/14/2020","0.19020","0.19240","0.19240","0.18880","10.70M","-1.09%"
"06/13/2020","0.19230","0.19310","0.19370","0.19080","13.01M","-0.36%"
"06/12/2020","0.19300","0.18820","0.19500","0.18700","18.06M","2.55%"
"06/11/2020","0.18820","0.20260","0.20340","0.18500","54.20M","-7.11%"
"06/10/2020","0.20260","0.20130","0.20370","0.19950","27.49M","0.65%"
"06/09/2020","0.20130","0.20420","0.20510","0.20020","25.80M","-1.32%"
"06/08/2020","0.20400","0.20330","0.20430","0.20130","17.24M","0.34%"
"06/07/2020","0.20330","0.20370","0.20500","0.19890","38.43M","-0.20%"
"06/06/2020","0.20370","0.20280","0.20480","0.20140","26.77M","0.44%"
"06/05/2020","0.20280","0.20440","0.20570","0.20160","41.11M","-0.78%"
"06/04/2020","0.20440","0.20410","0.20720","0.20060","44.73M","0.20%"
"06/03/2020","0.20400","0.20310","0.20470","0.20110","23.89M","0.39%"
"06/02/2020","0.20320","0.21110","0.21470","0.19800","81.00M","-3.70%"
"06/01/2020","0.21100","0.20230","0.21210","0.20120","62.03M","4.20%"
"05/31/2020","0.20250","0.20700","0.21350","0.20070","56.66M","-2.17%"
"05/30/2020","0.20700","0.19760","0.20770","0.19600","45.51M","4.76%"
"05/29/2020","0.19760","0.20050","0.20290","0.19640","27.36M","-1.40%"
"05/28/2020","0.20040","0.19790","0.20090","0.19500","26.08M","1.26%"
"05/27/2020","0.19790","0.19370","0.19980","0.19360","27.27M","2.17%"
"05/26/2020","0.19370","0.19620","0.19680","0.19160","22.80M","-1.27%"
"05/25/2020","0.19620","0.19260","0.19710","0.19080","25.78M","1.87%"
"05/24/2020","0.19260","0.19880","0.20120","0.19250","29.74M","-3.12%"
"05/23/2020","0.19880","0.20040","0.20220","0.19800","19.97M","-0.80%"
"05/22/2020","0.20040","0.19440","0.20240","0.19230","35.39M","3.09%"
"05/21/2020","0.19440","0.20180","0.20310","0.18940","42.55M","-3.67%"
"05/20/2020","0.20180","0.20490","0.20610","0.19800","34.31M","-1.46%"
"05/19/2020","0.20480","0.20540","0.20650","0.20100","31.21M","-0.29%"
"05/18/2020","0.20540","0.20140","0.20800","0.20120","38.97M","1.99%"
"05/17/2020","0.20140","0.19930","0.20450","0.19900","19.92M","0.85%"
"05/16/2020","0.19970","0.19820","0.20210","0.19680","31.23M","0.76%"
"05/15/2020","0.19820","0.20380","0.20460","0.19590","48.59M","-2.75%"
"05/14/2020","0.20380","0.20160","0.20620","0.19880","45.20M","1.09%"
"05/13/2020","0.20160","0.19710","0.20400","0.19580","26.56M","2.28%"
"05/12/2020","0.19710","0.19260","0.19990","0.19130","30.78M","2.34%"
"05/11/2020","0.19260","0.19710","0.20010","0.18490","87.99M","-2.43%"
"05/10/2020","0.19740","0.21610","0.21630","0.17980","153.77M","-8.82%"
"05/09/2020","0.21650","0.21870","0.22510","0.21600","58.61M","-0.96%"
"05/08/2020","0.21860","0.21850","0.22190","0.21430","39.04M","0.05%"
"05/07/2020","0.21850","0.21160","0.22100","0.20960","69.58M","3.21%"
"05/06/2020","0.21170","0.21710","0.22230","0.21090","41.45M","-2.35%"
"05/05/2020","0.21680","0.21770","0.22200","0.21370","39.86M","-0.55%"
"05/04/2020","0.21800","0.21930","0.22050","0.20720","67.57M","-0.59%"
"05/03/2020","0.21930","0.22370","0.22660","0.21560","43.94M","-2.01%"
"05/02/2020","0.22380","0.21770","0.22560","0.21550","43.97M","2.80%"
"05/01/2020","0.21770","0.21130","0.22410","0.21120","54.62M","2.93%"
"04/30/2020","0.21150","0.22650","0.23570","0.20850","142.48M","-6.58%"
"04/29/2020","0.22640","0.21410","0.23070","0.21380","119.17M","5.65%"
"04/28/2020","0.21430","0.19740","0.21800","0.19450","71.90M","8.56%"
"04/27/2020","0.19740","0.19630","0.19940","0.19430","22.15M","0.61%"
"04/26/2020","0.19620","0.19410","0.19770","0.19240","25.57M","1.03%"
"04/25/2020","0.19420","0.19320","0.19730","0.19180","24.00M","0.62%"
"04/24/2020","0.19300","0.19260","0.19680","0.19210","25.46M","0.26%"
"04/23/2020","0.19250","0.18810","0.19920","0.18570","58.23M","2.39%"
"04/22/2020","0.18800","0.18340","0.18940","0.18200","16.74M","2.62%"
"04/21/2020","0.18320","0.18140","0.18620","0.18120","32.75M","0.94%"
"04/20/2020","0.18150","0.18900","0.19440","0.17850","54.28M","-3.92%"
"04/19/2020","0.18890","0.19530","0.19630","0.18800","22.98M","-3.28%"
"04/18/2020","0.19530","0.18860","0.19680","0.18850","22.83M","3.66%"
"04/17/2020","0.18840","0.19040","0.19170","0.18640","18.34M","-1.10%"
"04/16/2020","0.19050","0.18050","0.19290","0.17430","63.63M","5.54%"
"04/15/2020","0.18050","0.18620","0.18970","0.18000","38.41M","-2.96%"
"04/14/2020","0.18600","0.18770","0.18920","0.18360","25.82M","-0.85%"
"04/13/2020","0.18760","0.18930","0.18930","0.18080","51.51M","-0.79%"
"04/12/2020","0.18910","0.18850","0.19560","0.18620","40.98M","0.32%"
"04/11/2020","0.18850","0.18760","0.19210","0.18500","28.85M","0.43%"
"04/10/2020","0.18770","0.19820","0.19870","0.18130","51.85M","-5.30%"
"04/09/2020","0.19820","0.20180","0.20220","0.19460","36.57M","-1.78%"
"04/08/2020","0.20180","0.19290","0.20280","0.19150","50.00M","4.56%"
"04/07/2020","0.19300","0.19810","0.20510","0.18990","78.27M","-2.62%"
"04/06/2020","0.19820","0.17930","0.19820","0.17920","56.62M","10.60%"
"04/05/2020","0.17920","0.18130","0.18200","0.17680","24.86M","-1.10%"
"04/04/2020","0.18120","0.17950","0.18290","0.17770","30.38M","0.95%"
"04/03/2020","0.17950","0.17820","0.18270","0.17580","41.72M","0.67%"
"04/02/2020","0.17830","0.17520","0.18600","0.17410","58.66M","1.94%"
"04/01/2020","0.17490","0.17350","0.17600","0.16810","41.75M","0.75%"
"03/31/2020","0.17360","0.17110","0.17780","0.17040","34.84M","1.46%"
"03/30/2020","0.17110","0.16270","0.17530","0.16250","46.72M","5.16%"
"03/29/2020","0.16270","0.17540","0.17650","0.16200","60.65M","-7.24%"
"03/28/2020","0.17540","0.17250","0.17970","0.16660","98.70M","1.50%"
"03/27/2020","0.17280","0.17590","0.18710","0.16990","97.98M","-1.82%"
"03/26/2020","0.17600","0.16170","0.17730","0.15990","63.30M","8.78%"
"03/25/2020","0.16180","0.16220","0.16490","0.15720","59.28M","-0.31%"
"03/24/2020","0.16230","0.15860","0.16360","0.15700","79.92M","2.40%"
"03/23/2020","0.15850","0.14760","0.16140","0.14510","106.88M","7.24%"
"03/22/2020","0.14780","0.15790","0.16150","0.14620","82.54M","-6.34%"
"03/21/2020","0.15780","0.15720","0.16160","0.15180","90.96M","0.64%"
"03/20/2020","0.15680","0.16500","0.17440","0.14630","228.72M","-4.74%"
"03/19/2020","0.16460","0.14780","0.17190","0.14460","108.10M","11.59%"
"03/18/2020","0.14750","0.14700","0.14930","0.14000","56.27M","0.14%"
"03/17/2020","0.14730","0.14120","0.15180","0.14000","79.82M","4.62%"
"03/16/2020","0.14080","0.15310","0.15310","0.12890","145.37M","-8.09%"
"03/15/2020","0.15320","0.14610","0.16420","0.14470","76.57M","4.93%"
"03/14/2020","0.14600","0.15940","0.15960","0.14370","89.20M","-8.29%"
"03/13/2020","0.15920","0.13540","0.16530","0.10550","738.16M","17.06%"
"03/12/2020","0.13600","0.20820","0.20980","0.12910","421.61M","-34.65%"
"03/11/2020","0.20810","0.21180","0.21370","0.19960","59.71M","-1.70%"
"03/10/2020","0.21170","0.20950","0.21560","0.20530","60.84M","0.95%"
"03/09/2020","0.20970","0.20400","0.21130","0.19830","79.63M","2.84%"
"03/08/2020","0.20390","0.23580","0.23580","0.20040","101.27M","-13.71%"
"03/07/2020","0.23630","0.24490","0.24500","0.23500","34.38M","-3.39%"
"03/06/2020","0.24460","0.23900","0.24620","0.23820","51.45M","2.26%"
"03/05/2020","0.23920","0.23460","0.24320","0.23460","44.56M","1.96%"
"03/04/2020","0.23460","0.23440","0.23830","0.23040","61.33M","0.17%"
"03/03/2020","0.23420","0.23930","0.23940","0.22960","55.41M","-2.21%"
"03/02/2020","0.23950","0.22670","0.24130","0.22590","75.76M","5.37%"
"03/01/2020","0.22730","0.22890","0.23590","0.22440","61.70M","-0.61%"
"02/29/2020","0.22870","0.23650","0.24220","0.22870","61.05M","-3.34%"
"02/28/2020","0.23660","0.23880","0.24390","0.22870","116.80M","-0.59%"
"02/27/2020","0.23800","0.22910","0.24710","0.22400","147.28M","3.98%"
"02/26/2020","0.22890","0.25220","0.25500","0.22370","216.64M","-9.27%"
"02/25/2020","0.25230","0.27040","0.27080","0.25140","104.07M","-6.73%"
"02/24/2020","0.27050","0.28320","0.28410","0.26420","100.66M","-4.48%"
"02/23/2020","0.28320","0.27470","0.28460","0.27470","71.47M","3.06%"
"02/22/2020","0.27480","0.27420","0.27830","0.27020","49.07M","0.26%"
"02/21/2020","0.27410","0.27100","0.27870","0.26840","83.68M","1.07%"
"02/20/2020","0.27120","0.27460","0.28140","0.26190","140.68M","-1.42%"
"02/19/2020","0.27510","0.29830","0.30660","0.27090","157.33M","-7.65%"
"02/18/2020","0.29790","0.28740","0.30250","0.27630","141.09M","3.80%"
"02/17/2020","0.28700","0.29200","0.29480","0.26900","210.38M","-2.05%"
"02/16/2020","0.29300","0.30720","0.31880","0.27000","253.14M","-4.72%"
"02/15/2020","0.30750","0.33570","0.34640","0.29560","237.80M","-8.43%"
"02/14/2020","0.33580","0.32740","0.33890","0.31180","221.47M","2.63%"
"02/13/2020","0.32720","0.30420","0.34040","0.30050","430.61M","7.49%"
"02/12/2020","0.30440","0.28130","0.30880","0.28110","152.15M","8.37%"
"02/11/2020","0.28090","0.27340","0.28330","0.26740","61.50M","2.74%"
"02/10/2020","0.27340","0.28270","0.28320","0.26770","60.79M","-3.22%"
"02/09/2020","0.28250","0.27710","0.28900","0.27660","73.04M","1.77%"
"02/08/2020","0.27760","0.27960","0.28200","0.26460","83.24M","-0.72%"
"02/07/2020","0.27960","0.28340","0.28830","0.27780","91.16M","-1.38%"
